batch k value what
1000 52 1.15072 diff
1000 52 0.81718 norm
1000 53 1.11253 diff
1000 53 0.812429 norm
1000 54 1.14983 diff
1000 54 0.798456 norm
1000 55 1.12585 diff
1000 55 0.805145 norm
1000 56 1.13075 diff
1000 56 0.792086 norm
1000 57 1.17205 diff
1000 57 0.789314 norm
1000 58 1.16922 diff
1000 58 0.789371 norm
1000 59 1.2235 diff
1000 59 0.77792 norm
1000 60 1.14762 diff
1000 60 0.77518 norm
1000 61 1.15613 diff
1000 61 0.769218 norm
1000 62 1.2056 diff
1000 62 0.765906 norm
1000 63 1.12861 diff
1000 63 0.753377 norm
1000 64 1.18157 diff
1000 64 0.746971 norm
1000 65 1.21097 diff
1000 65 0.748333 norm
1000 66 1.15421 diff
1000 66 0.737389 norm
1000 67 1.11182 diff
1000 67 0.724818 norm
1000 68 1.12284 diff
1000 68 0.72502 norm
1000 69 1.10908 diff
1000 69 0.716772 norm
1000 70 1.11825 diff
1000 70 0.704614 norm
1000 71 1.09535 diff
1000 71 0.701867 norm
1000 72 1.11812 diff
1000 72 0.694223 norm
1000 73 1.12661 diff
1000 73 0.689494 norm
1000 74 1.13439 diff
1000 74 0.681192 norm
1000 75 1.08133 diff
1000 75 0.672056 norm
1000 76 1.0679 diff
1000 76 0.669699 norm
1000 77 1.06798 diff
1000 77 0.649483 norm
1000 78 1.05801 diff
1000 78 0.648808 norm
1000 79 1.04546 diff
1000 79 0.647342 norm
1000 80 1.0413 diff
1000 80 0.630512 norm
1000 81 1.06792 diff
1000 81 0.630464 norm
1000 82 1.01082 diff
1000 82 0.617181 norm
1000 83 0.995257 diff
1000 83 0.617305 norm
1000 84 1.01188 diff
1000 84 0.605588 norm
1000 85 1.03803 diff
1000 85 0.597096 norm
1000 86 0.959081 diff
1000 86 0.594252 norm
1000 87 1.0797 diff
1000 87 0.59351 norm
1000 88 1.04565 diff
1000 88 0.590624 norm
1000 89 0.991345 diff
1000 89 0.582976 norm
1000 90 1.00455 diff
1000 90 0.571888 norm
1000 91 0.937735 diff
1000 91 0.571939 norm
1000 92 0.95542 diff
1000 92 0.576632 norm
1000 93 0.965797 diff
1000 93 0.564865 norm
1000 94 0.973631 diff
1000 94 0.57529 norm
1000 95 1.02715 diff
1000 95 0.567997 norm
1000 96 0.985068 diff
1000 96 0.568992 norm
1000 97 0.919758 diff
1000 97 0.57125 norm
1000 98 0.98326 diff
1000 98 0.570511 norm
1000 99 0.993842 diff
1000 99 0.567553 norm
1000 100 1.00343 diff
1000 100 0.566054 norm
1000 101 1.01457 diff
1000 101 0.581445 norm
1000 102 1.05985 diff
1000 102 0.582948 norm
1000 103 1.0485 diff
1000 103 0.571788 norm
1000 104 1.0068 diff
1000 104 0.572778 norm
1000 105 0.942495 diff
1000 105 0.580398 norm
1000 106 0.968012 diff
1000 106 0.57757 norm
1000 107 1.07163 diff
1000 107 0.586671 norm
1000 108 1.03563 diff
1000 108 0.582239 norm
1000 109 1.2531 diff
1000 109 0.98393 norm
1000 110 1.14226 diff
1000 110 0.895656 norm
1000 111 1.05839 diff
1000 111 0.868902 norm
1000 112 0.983788 diff
1000 112 0.852137 norm
1000 113 1.00549 diff
1000 113 0.83524 norm
1000 114 0.913301 diff
1000 114 0.816685 norm
1000 115 0.907969 diff
1000 115 0.790213 norm
1000 116 0.890062 diff
1000 116 0.780384 norm
1000 117 0.875608 diff
1000 117 0.760712 norm
1000 118 0.817645 diff
1000 118 0.750628 norm
1000 119 0.0 diff
1000 119 0.732021 norm
1500 0 1.57002 diff
1500 0 1.46493 norm
1500 1 1.7565 diff
1500 1 1.6366 norm
1500 2 1.96959 diff
1500 2 1.79191 norm
1500 3 2.02357 diff
1500 3 1.89989 norm
1500 4 2.1525 diff
1500 4 2.00667 norm
1500 5 2.19011 diff
1500 5 2.06451 norm
1500 6 2.24591 diff
1500 6 2.11783 norm
1500 7 2.31705 diff
1500 7 2.18777 norm
1500 8 2.36295 diff
1500 8 2.21064 norm
1500 9 2.38564 diff
1500 9 2.20703 norm
1500 10 2.33428 diff
1500 10 2.0494 norm
1500 11 2.1653 diff
1500 11 1.93016 norm
1500 12 2.0129 diff
1500 12 1.84215 norm
1500 13 1.91203 diff
1500 13 1.76017 norm
1500 14 1.85595 diff
1500 14 1.68358 norm
1500 15 1.96562 diff
1500 15 1.61403 norm
1500 16 1.76218 diff
1500 16 1.55381 norm
1500 17 1.8157 diff
1500 17 1.50094 norm
1500 18 1.71968 diff
1500 18 1.45402 norm
1500 19 1.63941 diff
1500 19 1.41135 norm
1500 20 1.57686 diff
1500 20 1.36755 norm
1500 21 1.55726 diff
1500 21 1.33355 norm
1500 22 1.67147 diff
1500 22 1.30354 norm
1500 23 1.59968 diff
1500 23 1.2756 norm
1500 24 1.54526 diff
1500 24 1.23392 norm
1500 25 1.47843 diff
1500 25 1.21253 norm
1500 26 1.48262 diff
1500 26 1.18905 norm
1500 27 1.34284 diff
1500 27 1.16804 norm
1500 28 1.38271 diff
1500 28 1.1437 norm
1500 29 1.46371 diff
1500 29 1.1219 norm
1500 30 1.37895 diff
1500 30 1.10167 norm
1500 31 1.39385 diff
1500 31 1.08085 norm
1500 32 1.3492 diff
1500 32 1.0693 norm
1500 33 1.28319 diff
1500 33 1.04599 norm
1500 34 1.21043 diff
1500 34 1.02688 norm
1500 35 1.34269 diff
1500 35 1.01835 norm
1500 36 1.30975 diff
1500 36 1.00512 norm
1500 37 1.37596 diff
1500 37 0.990837 norm
1500 38 1.2553 diff
1500 38 0.974745 norm
1500 39 1.21622 diff
1500 39 0.968006 norm
1500 40 1.2721 diff
1500 40 0.954273 norm
1500 41 1.18487 diff
1500 41 0.940296 norm
1500 42 1.19718 diff
1500 42 0.939934 norm
1500 43 1.24608 diff
1500 43 0.92238 norm
1500 44 1.2729 diff
1500 44 0.919819 norm
1500 45 1.24534 diff
1500 45 0.910042 norm
1500 46 1.18108 diff
1500 46 0.90242 norm
1500 47 1.13831 diff
1500 47 0.894753 norm
1500 48 1.23525 diff
1500 48 0.882906 norm
1500 49 1.13804 diff
1500 49 0.880664 norm
1500 50 1.23611 diff
1500 50 0.873628 norm
1500 51 1.25756 diff
1500 51 0.864983 norm
1500 52 1.14268 diff
1500 52 0.86589 norm
1500 53 1.15481 diff
1500 53 0.849405 norm
1500 54 1.16472 diff
1500 54 0.842997 norm
1500 55 1.14407 diff
1500 55 0.839362 norm
1500 56 1.15973 diff
1500 56 0.83146 norm
1500 57 1.17073 diff
1500 57 0.823231 norm
1500 58 1.18106 diff
1500 58 0.820268 norm
1500 59 1.20938 diff
1500 59 0.809092 norm
1500 60 1.12835 diff
1500 60 0.805507 norm
1500 61 1.13547 diff
1500 61 0.792621 norm
1500 62 1.18556 diff
1500 62 0.782085 norm
1500 63 1.11695 diff
1500 63 0.779654 norm
1500 64 1.16643 diff
1500 64 0.764548 norm
1500 65 1.16565 diff
1500 65 0.771855 norm
1500 66 1.12884 diff
1500 66 0.754219 norm
1500 67 1.09207 diff
1500 67 0.742323 norm
1500 68 1.11102 diff
1500 68 0.738943 norm
1500 69 1.10534 diff
1500 69 0.726558 norm
1500 70 1.09794 diff
1500 70 0.719782 norm
1500 71 1.07564 diff
1500 71 0.709398 norm
1500 72 1.09043 diff
1500 72 0.707334 norm
1500 73 1.09953 diff
1500 73 0.697724 norm
1500 74 1.08863 diff
1500 74 0.685441 norm
1500 75 1.05932 diff
1500 75 0.676921 norm
1500 76 1.04269 diff
1500 76 0.665377 norm
1500 77 1.05221 diff
1500 77 0.66064 norm
1500 78 1.04693 diff
1500 78 0.653525 norm
1500 79 1.02182 diff
1500 79 0.651259 norm
1500 80 1.01836 diff
1500 80 0.634063 norm
1500 81 1.06016 diff
1500 81 0.63361 norm
1500 82 1.01775 diff
1500 82 0.623497 norm
1500 83 0.991485 diff
1500 83 0.61338 norm
1500 84 1.01331 diff
1500 84 0.60695 norm
1500 85 1.01383 diff
1500 85 0.607604 norm
1500 86 0.964781 diff
1500 86 0.604 norm
1500 87 1.0553 diff
1500 87 0.600399 norm
1500 88 1.01328 diff
1500 88 0.591196 norm
1500 89 0.997046 diff
1500 89 0.58689 norm
1500 90 1.00569 diff
1500 90 0.585091 norm
1500 91 0.955761 diff
1500 91 0.587686 norm
1500 92 0.947819 diff
1500 92 0.586645 norm
1500 93 0.977714 diff
1500 93 0.580559 norm
1500 94 0.979577 diff
1500 94 0.583661 norm
1500 95 1.04506 diff
1500 95 0.586935 norm
1500 96 0.992818 diff
1500 96 0.583091 norm
1500 97 0.934552 diff
1500 97 0.576165 norm
1500 98 0.987226 diff
1500 98 0.586766 norm
1500 99 1.00515 diff
1500 99 0.585129 norm
1500 100 1.0048 diff
1500 100 0.591926 norm
1500 101 0.988338 diff
1500 101 0.590179 norm
1500 102 1.05123 diff
1500 102 0.588018 norm
1500 103 1.05484 diff
1500 103 0.591312 norm
1500 104 1.02363 diff
1500 104 0.589423 norm
1500 105 0.944085 diff
1500 105 0.59946 norm
1500 106 0.96793 diff
1500 106 0.595322 norm
1500 107 1.06532 diff
1500 107 0.594296 norm
1500 108 1.04818 diff
1500 108 0.602675 norm
1500 109 1.23272 diff
1500 109 0.978991 norm
1500 110 1.12159 diff
1500 110 0.885098 norm
1500 111 1.04206 diff
1500 111 0.850262 norm
1500 112 1.00155 diff
1500 112 0.834305 norm
1500 113 0.985441 diff
1500 113 0.815829 norm
1500 114 0.874217 diff
1500 114 0.794344 norm
1500 115 0.868431 diff
1500 115 0.762125 norm
1500 116 0.872419 diff
1500 116 0.748179 norm
1500 117 0.884724 diff
1500 117 0.733044 norm
1500 118 0.79339 diff
1500 118 0.722508 norm
1500 119 0.0 diff
1500 119 0.715432 norm
2000 0 1.59385 diff
2000 0 1.46844 norm
2000 1 1.84535 diff
2000 1 1.67447 norm
2000 2 1.9557 diff
2000 2 1.77039 norm
2000 3 2.0059 diff
2000 3 1.87939 norm
2000 4 2.15182 diff
2000 4 1.9822 norm
2000 5 2.16476 diff
2000 5 2.02593 norm
2000 6 2.27696 diff
2000 6 2.10064 norm
2000 7 2.27712 diff
2000 7 2.14698 norm
2000 8 2.36635 diff
2000 8 2.2122 norm
2000 9 2.36752 diff
2000 9 2.17999 norm
2000 10 2.32174 diff
2000 10 2.02713 norm
2000 11 2.1613 diff
2000 11 1.9096 norm
2000 12 2.03071 diff
2000 12 1.81929 norm
2000 13 1.9136 diff
2000 13 1.72872 norm
2000 14 1.87433 diff
2000 14 1.65769 norm
2000 15 1.95734 diff
2000 15 1.59699 norm
2000 16 1.76109 diff
2000 16 1.54317 norm
2000 17 1.83419 diff
2000 17 1.48494 norm
2000 18 1.69313 diff
2000 18 1.43338 norm
2000 19 1.66673 diff
2000 19 1.40388 norm
2000 20 1.60351 diff
2000 20 1.34033 norm
2000 21 1.56965 diff
2000 21 1.31199 norm
2000 22 1.66673 diff
2000 22 1.28073 norm
2000 23 1.60092 diff
2000 23 1.26284 norm
2000 24 1.54766 diff
2000 24 1.22683 norm
2000 25 1.49022 diff
2000 25 1.2025 norm
2000 26 1.47594 diff
2000 26 1.17247 norm
2000 27 1.34846 diff
2000 27 1.15179 norm
2000 28 1.39512 diff
2000 28 1.1366 norm
2000 29 1.45272 diff
2000 29 1.11403 norm
2000 30 1.34052 diff
2000 30 1.10289 norm
2000 31 1.38827 diff
2000 31 1.07686 norm
2000 32 1.35321 diff
2000 32 1.06679 norm
2000 33 1.29899 diff
2000 33 1.04281 norm
2000 34 1.22162 diff
2000 34 1.02225 norm
2000 35 1.34245 diff
2000 35 1.00845 norm
2000 36 1.31514 diff
2000 36 0.990298 norm
2000 37 1.36769 diff
2000 37 0.982572 norm
2000 38 1.26555 diff
2000 38 0.975487 norm
2000 39 1.21314 diff
2000 39 0.961384 norm
2000 40 1.26724 diff
2000 40 0.938882 norm
2000 41 1.17395 diff
2000 41 0.923462 norm
2000 42 1.19853 diff
2000 42 0.923485 norm
2000 43 1.22251 diff
2000 43 0.913432 norm
2000 44 1.22546 diff
2000 44 0.903608 norm
2000 45 1.21737 diff
2000 45 0.896365 norm
2000 46 1.16984 diff
2000 46 0.889417 norm
2000 47 1.16404 diff
2000 47 0.878157 norm
2000 48 1.19366 diff
2000 48 0.869547 norm
2000 49 1.10298 diff
2000 49 0.859406 norm
2000 50 1.21626 diff
2000 50 0.848969 norm
2000 51 1.24033 diff
2000 51 0.848373 norm
2000 52 1.12002 diff
2000 52 0.851564 norm
2000 53 1.11254 diff
2000 53 0.838257 norm
2000 54 1.16216 diff
2000 54 0.825794 norm
2000 55 1.10542 diff
2000 55 0.810122 norm
2000 56 1.15866 diff
2000 56 0.811228 norm
2000 57 1.14358 diff
2000 57 0.803009 norm
2000 58 1.15573 diff
2000 58 0.798705 norm
2000 59 1.18414 diff
2000 59 0.783038 norm
2000 60 1.14587 diff
2000 60 0.779518 norm
2000 61 1.15798 diff
2000 61 0.772669 norm
2000 62 1.17277 diff
2000 62 0.760643 norm
2000 63 1.08736 diff
2000 63 0.743378 norm
2000 64 1.14653 diff
2000 64 0.737161 norm
2000 65 1.1899 diff
2000 65 0.739678 norm
2000 66 1.09782 diff
2000 66 0.726891 norm
2000 67 1.06521 diff
2000 67 0.729085 norm
2000 68 1.09951 diff
2000 68 0.716069 norm
2000 69 1.09495 diff
2000 69 0.699659 norm
2000 70 1.09452 diff
2000 70 0.691485 norm
2000 71 1.05219 diff
2000 71 0.696307 norm
2000 72 1.0839 diff
2000 72 0.689506 norm
2000 73 1.08632 diff
2000 73 0.679516 norm
2000 74 1.10171 diff
2000 74 0.666517 norm
2000 75 1.08264 diff
2000 75 0.672671 norm
2000 76 1.04291 diff
2000 76 0.654915 norm
2000 77 1.02694 diff
2000 77 0.639694 norm
2000 78 1.04594 diff
2000 78 0.640166 norm
2000 79 1.05399 diff
2000 79 0.629407 norm
2000 80 1.01414 diff
2000 80 0.625381 norm
2000 81 1.05552 diff
2000 81 0.626177 norm
2000 82 1.00538 diff
2000 82 0.615685 norm
2000 83 1.01313 diff
2000 83 0.594827 norm
2000 84 1.03061 diff
2000 84 0.585114 norm
2000 85 1.00701 diff
2000 85 0.591288 norm
2000 86 0.967604 diff
2000 86 0.593171 norm
2000 87 1.06394 diff
2000 87 0.581312 norm
2000 88 1.01871 diff
2000 88 0.572356 norm
2000 89 1.00225 diff
2000 89 0.582467 norm
2000 90 1.00885 diff
2000 90 0.571159 norm
2000 91 0.928151 diff
2000 91 0.574185 norm
2000 92 0.934832 diff
2000 92 0.562131 norm
2000 93 0.988192 diff
2000 93 0.564495 norm
2000 94 0.970542 diff
2000 94 0.577028 norm
2000 95 1.03648 diff
2000 95 0.580166 norm
2000 96 0.964475 diff
2000 96 0.573539 norm
2000 97 0.953837 diff
2000 97 0.564997 norm
2000 98 0.997878 diff
2000 98 0.564982 norm
2000 99 1.0143 diff
2000 99 0.56769 norm
2000 100 1.00369 diff
2000 100 0.575544 norm
2000 101 0.99026 diff
2000 101 0.573012 norm
2000 102 1.06466 diff
2000 102 0.568931 norm
2000 103 1.05674 diff
2000 103 0.568974 norm
2000 104 1.03142 diff
2000 104 0.576742 norm
2000 105 0.932446 diff
2000 105 0.568319 norm
2000 106 0.972453 diff
2000 106 0.563426 norm
2000 107 1.06045 diff
2000 107 0.564162 norm
2000 108 1.05864 diff
2000 108 0.58164 norm
2000 109 1.21179 diff
2000 109 0.98757 norm
2000 110 1.10326 diff
2000 110 0.905285 norm
2000 111 1.05129 diff
2000 111 0.874948 norm
2000 112 1.02309 diff
2000 112 0.861671 norm
2000 113 0.995387 diff
2000 113 0.850471 norm
2000 114 0.872124 diff
2000 114 0.830894 norm
2000 115 0.868368 diff
2000 115 0.810647 norm
2000 116 0.881772 diff
2000 116 0.797138 norm
2000 117 0.900599 diff
2000 117 0.787192 norm
2000 118 0.804629 diff
2000 118 0.774829 norm
2000 119 0.0 diff
2000 119 0.762389 norm
2500 0 1.59995 diff
2500 0 1.47531 norm
2500 1 1.80679 diff
2500 1 1.65225 norm
2500 2 1.90622 diff
2500 2 1.76663 norm
2500 3 2.01235 diff
2500 3 1.89894 norm
2500 4 2.16921 diff
2500 4 2.00624 norm
2500 5 2.16159 diff
2500 5 2.06855 norm
2500 6 2.24111 diff
2500 6 2.1117 norm
2500 7 2.2932 diff
2500 7 2.16586 norm
2500 8 2.32491 diff
2500 8 2.16869 norm
2500 9 2.34246 diff
2500 9 2.17243 norm
2500 10 2.29761 diff
2500 10 2.02334 norm
2500 11 2.14591 diff
2500 11 1.91056 norm
2500 12 2.03357 diff
2500 12 1.81543 norm
2500 13 1.91037 diff
2500 13 1.73345 norm
2500 14 1.82966 diff
2500 14 1.6537 norm
2500 15 1.96786 diff
2500 15 1.5818 norm
2500 16 1.74415 diff
2500 16 1.52749 norm
2500 17 1.81867 diff
2500 17 1.48233 norm
2500 18 1.67735 diff
2500 18 1.4269 norm
2500 19 1.62106 diff
2500 19 1.38197 norm
2500 20 1.57032 diff
2500 20 1.33304 norm
2500 21 1.55604 diff
2500 21 1.29683 norm
2500 22 1.66587 diff
2500 22 1.27795 norm
2500 23 1.55824 diff
2500 23 1.24949 norm
2500 24 1.52906 diff
2500 24 1.21407 norm
2500 25 1.47467 diff
2500 25 1.18722 norm
2500 26 1.49057 diff
2500 26 1.15786 norm
2500 27 1.33514 diff
2500 27 1.14021 norm
2500 28 1.36885 diff
2500 28 1.11704 norm
2500 29 1.44873 diff
2500 29 1.08679 norm
2500 30 1.376 diff
2500 30 1.08206 norm
2500 31 1.40329 diff
2500 31 1.05102 norm
2500 32 1.3454 diff
2500 32 1.04387 norm
2500 33 1.28964 diff
2500 33 1.01426 norm
2500 34 1.20837 diff
2500 34 0.992683 norm
2500 35 1.36485 diff
2500 35 0.977658 norm
2500 36 1.31434 diff
2500 36 0.966294 norm
2500 37 1.36759 diff
2500 37 0.952658 norm
2500 38 1.24435 diff
2500 38 0.941326 norm
2500 39 1.23649 diff
2500 39 0.923562 norm
2500 40 1.27236 diff
2500 40 0.905558 norm
2500 41 1.17699 diff
2500 41 0.898521 norm
2500 42 1.1683 diff
2500 42 0.887848 norm
2500 43 1.22314 diff
2500 43 0.879146 norm
2500 44 1.25352 diff
2500 44 0.866361 norm
2500 45 1.22813 diff
2500 45 0.862781 norm
2500 46 1.18852 diff
2500 46 0.864133 norm
2500 47 1.11885 diff
2500 47 0.844949 norm
2500 48 1.21015 diff
2500 48 0.837978 norm
2500 49 1.11968 diff
2500 49 0.82771 norm
2500 50 1.2409 diff
2500 50 0.828861 norm
2500 51 1.24766 diff
2500 51 0.821792 norm
2500 52 1.1504 diff
2500 52 0.825501 norm
2500 53 1.14925 diff
2500 53 0.8109 norm
2500 54 1.17789 diff
2500 54 0.794237 norm
2500 55 1.15155 diff
2500 55 0.79599 norm
2500 56 1.13425 diff
2500 56 0.787955 norm
2500 57 1.17927 diff
2500 57 0.78225 norm
2500 58 1.17215 diff
2500 58 0.767636 norm
2500 59 1.22701 diff
2500 59 0.771005 norm
2500 60 1.16359 diff
2500 60 0.767425 norm
2500 61 1.14289 diff
2500 61 0.759564 norm
2500 62 1.17534 diff
2500 62 0.741163 norm
2500 63 1.1025 diff
2500 63 0.741934 norm
2500 64 1.19186 diff
2500 64 0.729666 norm
2500 65 1.19194 diff
2500 65 0.737236 norm
2500 66 1.13738 diff
2500 66 0.731822 norm
2500 67 1.08522 diff
2500 67 0.725492 norm
2500 68 1.14266 diff
2500 68 0.719488 norm
2500 69 1.11706 diff
2500 69 0.709374 norm
2500 70 1.10629 diff
2500 70 0.709447 norm
2500 71 1.09137 diff
2500 71 0.705005 norm
2500 72 1.11294 diff
2500 72 0.696049 norm
2500 73 1.15551 diff
2500 73 0.698349 norm
2500 74 1.1467 diff
2500 74 0.692808 norm
2500 75 1.10259 diff
2500 75 0.689469 norm
2500 76 1.06736 diff
2500 76 0.675924 norm
2500 77 1.08381 diff
2500 77 0.663443 norm
2500 78 1.10938 diff
2500 78 0.659412 norm
2500 79 1.09737 diff
2500 79 0.657955 norm
2500 80 1.06175 diff
2500 80 0.650931 norm
2500 81 1.08718 diff
2500 81 0.651421 norm
2500 82 1.07658 diff
2500 82 0.638605 norm
2500 83 1.0372 diff
2500 83 0.627176 norm
2500 84 1.05054 diff
2500 84 0.622946 norm
2500 85 1.05079 diff
2500 85 0.621748 norm
2500 86 1.00211 diff
2500 86 0.62248 norm
2500 87 1.1209 diff
2500 87 0.612665 norm
2500 88 1.06267 diff
2500 88 0.617008 norm
2500 89 1.03759 diff
2500 89 0.620858 norm
2500 90 1.03113 diff
2500 90 0.610633 norm
2500 91 0.985419 diff
2500 91 0.601088 norm
2500 92 1.00379 diff
2500 92 0.603849 norm
2500 93 1.0408 diff
2500 93 0.601153 norm
2500 94 1.0137 diff
2500 94 0.6125 norm
2500 95 1.08319 diff
2500 95 0.608932 norm
2500 96 1.0244 diff
2500 96 0.604713 norm
2500 97 0.990042 diff
2500 97 0.593708 norm
2500 98 1.0396 diff
2500 98 0.596619 norm
2500 99 1.03624 diff
2500 99 0.593269 norm
2500 100 1.048 diff
2500 100 0.595449 norm
2500 101 1.03224 diff
2500 101 0.587863 norm
2500 102 1.09927 diff
2500 102 0.594488 norm
2500 103 1.08428 diff
2500 103 0.592596 norm
2500 104 1.04546 diff
2500 104 0.585451 norm
2500 105 0.961679 diff
2500 105 0.581466 norm
2500 106 0.994879 diff
2500 106 0.573416 norm
2500 107 1.0967 diff
2500 107 0.577495 norm
2500 108 1.06273 diff
2500 108 0.588645 norm
2500 109 1.22444 diff
2500 109 0.975552 norm
2500 110 1.10191 diff
2500 110 0.88974 norm
2500 111 1.06313 diff
2500 111 0.864241 norm
2500 112 1.01663 diff
2500 112 0.853601 norm
2500 113 1.00465 diff
2500 113 0.844444 norm
2500 114 0.882597 diff
2500 114 0.82225 norm
2500 115 0.873773 diff
2500 115 0.805734 norm
2500 116 0.90873 diff
2500 116 0.799249 norm
2500 117 0.909118 diff
2500 117 0.787743 norm
2500 118 0.829591 diff
2500 118 0.77816 norm
2500 119 0.0 diff
2500 119 0.769657 norm
3000 0 1.58523 diff
3000 0 1.45233 norm
3000 1 1.78911 diff
3000 1 1.66851 norm
3000 2 1.90334 diff
3000 2 1.73978 norm
3000 3 2.01084 diff
3000 3 1.9004 norm
3000 4 2.20213 diff
3000 4 2.04233 norm
3000 5 2.18957 diff
3000 5 2.07884 norm
3000 6 2.24404 diff
3000 6 2.13824 norm
3000 7 2.25777 diff
3000 7 2.13746 norm
3000 8 2.32222 diff
3000 8 2.15671 norm
3000 9 2.39318 diff
3000 9 2.19203 norm
3000 10 2.30649 diff
3000 10 2.03593 norm
3000 11 2.13158 diff
3000 11 1.92259 norm
3000 12 1.97718 diff
3000 12 1.81432 norm
3000 13 1.89668 diff
3000 13 1.73015 norm
3000 14 1.85152 diff
3000 14 1.64861 norm
3000 15 1.94388 diff
3000 15 1.58653 norm
3000 16 1.7181 diff
3000 16 1.52451 norm
3000 17 1.77733 diff
3000 17 1.46901 norm
3000 18 1.68293 diff
3000 18 1.42196 norm
3000 19 1.61802 diff
3000 19 1.38857 norm
3000 20 1.5499 diff
3000 20 1.33554 norm
3000 21 1.51124 diff
3000 21 1.30027 norm
3000 22 1.66161 diff
3000 22 1.27897 norm
3000 23 1.57657 diff
3000 23 1.24874 norm
3000 24 1.5288 diff
3000 24 1.20973 norm
3000 25 1.44814 diff
3000 25 1.18971 norm
3000 26 1.43601 diff
3000 26 1.15754 norm
3000 27 1.32194 diff
3000 27 1.13028 norm
3000 28 1.36096 diff
3000 28 1.10614 norm
3000 29 1.42869 diff
3000 29 1.0895 norm
3000 30 1.333 diff
3000 30 1.07194 norm
3000 31 1.36896 diff
3000 31 1.04591 norm
3000 32 1.31279 diff
3000 32 1.02804 norm
3000 33 1.26245 diff
3000 33 1.00855 norm
3000 34 1.18003 diff
3000 34 0.986872 norm
3000 35 1.30888 diff
3000 35 0.96975 norm
3000 36 1.28181 diff
3000 36 0.956842 norm
3000 37 1.34232 diff
3000 37 0.934065 norm
3000 38 1.25219 diff
3000 38 0.932355 norm
3000 39 1.18443 diff
3000 39 0.913313 norm
3000 40 1.2225 diff
3000 40 0.896246 norm
3000 41 1.14345 diff
3000 41 0.879382 norm
3000 42 1.15329 diff
3000 42 0.875613 norm
3000 43 1.20299 diff
3000 43 0.860297 norm
3000 44 1.22617 diff
3000 44 0.860689 norm
3000 45 1.20848 diff
3000 45 0.849802 norm
3000 46 1.14321 diff
3000 46 0.845731 norm
3000 47 1.12072 diff
3000 47 0.828555 norm
3000 48 1.19315 diff
3000 48 0.832286 norm
3000 49 1.08899 diff
3000 49 0.821096 norm
3000 50 1.20742 diff
3000 50 0.809007 norm
3000 51 1.23321 diff
3000 51 0.808855 norm
3000 52 1.15723 diff
3000 52 0.818815 norm
3000 53 1.12278 diff
3000 53 0.794546 norm
3000 54 1.1448 diff
3000 54 0.789495 norm
3000 55 1.10589 diff
3000 55 0.784314 norm
3000 56 1.14207 diff
3000 56 0.779848 norm
3000 57 1.16194 diff
3000 57 0.771297 norm
3000 58 1.16724 diff
3000 58 0.766683 norm
3000 59 1.20974 diff
3000 59 0.767722 norm
3000 60 1.13463 diff
3000 60 0.754196 norm
3000 61 1.15966 diff
3000 61 0.75046 norm
3000 62 1.15358 diff
3000 62 0.743393 norm
3000 63 1.111 diff
3000 63 0.73471 norm
3000 64 1.16119 diff
3000 64 0.725487 norm
3000 65 1.1943 diff
3000 65 0.735379 norm
3000 66 1.14188 diff
3000 66 0.722382 norm
3000 67 1.0891 diff
3000 67 0.718596 norm
3000 68 1.12161 diff
3000 68 0.714538 norm
3000 69 1.09225 diff
3000 69 0.705908 norm
3000 70 1.11114 diff
3000 70 0.70307 norm
3000 71 1.07698 diff
3000 71 0.69892 norm
3000 72 1.12156 diff
3000 72 0.693841 norm
3000 73 1.11939 diff
3000 73 0.693496 norm
3000 74 1.14135 diff
3000 74 0.68209 norm
3000 75 1.08172 diff
3000 75 0.684597 norm
3000 76 1.04806 diff
3000 76 0.664844 norm
3000 77 1.07496 diff
3000 77 0.662624 norm
3000 78 1.07806 diff
3000 78 0.659571 norm
3000 79 1.07853 diff
3000 79 0.656958 norm
3000 80 1.03465 diff
3000 80 0.639792 norm
3000 81 1.10013 diff
3000 81 0.652125 norm
3000 82 1.0346 diff
3000 82 0.636683 norm
3000 83 1.02117 diff
3000 83 0.628524 norm
3000 84 1.02556 diff
3000 84 0.624095 norm
3000 85 1.03602 diff
3000 85 0.62758 norm
3000 86 1.0073 diff
3000 86 0.620704 norm
3000 87 1.09854 diff
3000 87 0.617239 norm
3000 88 1.05102 diff
3000 88 0.620131 norm
3000 89 1.00738 diff
3000 89 0.619887 norm
3000 90 1.02782 diff
