batch k norm
4500 86 0.000178577
4500 87 0.000189546
4500 88 0.000199592
4500 89 0.000211701
4500 90 0.000222789
4500 91 0.000235667
4500 92 0.000249787
4500 93 0.000265372
4500 94 0.000281186
4500 95 0.000297463
4500 96 0.000315403
4500 97 0.000335092
4500 98 0.000353974
4500 99 0.000375936
4500 100 0.000398748
4500 101 0.000422649
4500 102 0.000448974
4500 103 0.000474963
4500 104 0.000502692
4500 105 0.000532073
4500 106 0.000563107
4500 107 0.000596261
4500 108 0.000634073
4500 109 0.000785024
4500 110 0.000914917
4500 111 0.00094102
4500 112 0.000940222
4500 113 0.000949716
4500 114 0.000912401
4500 115 0.000875693
4500 116 0.00079169
4500 117 0.000701644
4500 118 0.000588391
4500 119 0.000435981
0 0 2.16478e-07
0 1 2.66908e-07
0 2 3.47874e-07
0 3 4.67559e-07
0 4 6.4925e-07
0 5 9.42624e-07
0 6 1.31235e-06
0 7 1.85287e-06
0 8 2.60977e-06
0 9 3.49033e-06
0 10 4.26101e-06
0 11 4.94777e-06
0 12 5.5322e-06
0 13 6.11462e-06
0 14 6.72785e-06
0 15 7.31426e-06
0 16 7.87154e-06
0 17 8.39678e-06
0 18 8.94667e-06
0 19 9.5526e-06
0 20 1.01455e-05
0 21 1.07004e-05
0 22 1.12851e-05
0 23 1.19065e-05
0 24 1.25517e-05
0 25 1.32002e-05
0 26 1.38278e-05
0 27 1.44756e-05
0 28 1.51974e-05
0 29 1.5989e-05
0 30 1.67074e-05
0 31 1.7452e-05
0 32 1.82429e-05
0 33 1.90363e-05
0 34 1.9865e-05
0 35 2.07196e-05
0 36 2.16161e-05
0 37 2.25837e-05
0 38 2.35616e-05
0 39 2.4589e-05
0 40 2.56701e-05
0 41 2.69101e-05
0 42 2.80635e-05
0 43 2.93926e-05
0 44 3.0629e-05
0 45 3.18788e-05
0 46 3.33275e-05
0 47 3.48099e-05
0 48 3.62814e-05
0 49 3.7971e-05
0 50 3.96741e-05
0 51 4.15024e-05
0 52 4.3234e-05
0 53 4.51862e-05
0 54 4.71109e-05
0 55 4.93426e-05
0 56 5.15749e-05
0 57 5.38699e-05
0 58 5.62103e-05
0 59 5.8713e-05
0 60 6.14615e-05
0 61 6.41284e-05
0 62 6.71391e-05
0 63 7.02933e-05
0 64 7.38579e-05
0 65 7.73855e-05
0 66 8.08327e-05
0 67 8.48128e-05
0 68 8.85921e-05
0 69 9.3294e-05
0 70 9.78197e-05
0 71 0.000102206
0 72 0.000107159
0 73 0.000112443
0 74 0.000118261
0 75 0.000124121
0 76 0.000130369
0 77 0.000136185
0 78 0.000143042
0 79 0.000150618
0 80 0.000158916
0 81 0.000166779
0 82 0.000176197
0 83 0.000185252
0 84 0.000194592
0 85 0.000204626
0 86 0.000215452
0 87 0.000227128
0 88 0.000238584
0 89 0.000250079
0 90 0.000262488
0 91 0.000276275
0 92 0.000291181
0 93 0.000306535
0 94 0.000322553
0 95 0.000337412
0 96 0.00035601
0 97 0.000374808
0 98 0.000393707
0 99 0.000415786
0 100 0.000438314
0 101 0.000462273
0 102 0.00048706
0 103 0.000515242
0 104 0.000542013
0 105 0.000571003
0 106 0.000601257
0 107 0.000634987
0 108 0.00066735
0 109 0.000823667
0 110 0.000981768
0 111 0.000972265
0 112 0.000964432
0 113 0.000944079
0 114 0.000906736
0 115 0.000842187
0 116 0.00078942
0 117 0.000688716
0 118 0.000580119
0 119 0.000424736
500 0 1.35446e-06
500 1 1.66854e-06
500 2 2.10072e-06
500 3 2.83038e-06
500 4 3.77135e-06
500 5 5.11191e-06
500 6 6.908e-06
500 7 9.39495e-06
500 8 1.27018e-05
500 9 1.65797e-05
500 10 1.99396e-05
500 11 2.27425e-05
500 12 2.5542e-05
500 13 2.79024e-05
500 14 3.02068e-05
500 15 3.25571e-05
500 16 3.46995e-05
500 17 3.67716e-05
500 18 3.86315e-05
500 19 4.08662e-05
500 20 4.30103e-05
500 21 4.50057e-05
500 22 4.69105e-05
500 23 4.89388e-05
500 24 5.08976e-05
500 25 5.27207e-05
500 26 5.47229e-05
500 27 5.66679e-05
500 28 5.8763e-05
500 29 6.09738e-05
500 30 6.29375e-05
500 31 6.48015e-05
500 32 6.65046e-05
500 33 6.84817e-05
500 34 7.03484e-05
500 35 7.2454e-05
500 36 7.43053e-05
500 37 7.65241e-05
500 38 7.86578e-05
500 39 8.04799e-05
500 40 8.28848e-05
500 41 8.53767e-05
500 42 8.79421e-05
500 43 9.02694e-05
500 44 9.24852e-05
500 45 9.49995e-05
500 46 9.75193e-05
500 47 0.000100044
500 48 0.00010284
500 49 0.000105639
500 50 0.000108402
500 51 0.000111696
500 52 0.000114645
500 53 0.000117819
500 54 0.000121204
500 55 0.000125018
500 56 0.000129011
500 57 0.000132343
500 58 0.000136561
500 59 0.000140532
500 60 0.000144694
500 61 0.000149006
500 62 0.000153777
500 63 0.00015826
500 64 0.000163059
500 65 0.000167966
500 66 0.000173283
500 67 0.000178518
500 68 0.000183999
500 69 0.000190376
500 70 0.000196519
500 71 0.000202157
500 72 0.000209015
500 73 0.0002157
500 74 0.000222447
500 75 0.00022941
500 76 0.000236652
500 77 0.00024419
500 78 0.000251155
500 79 0.000258895
500 80 0.000267507
500 81 0.000276583
500 82 0.000285819
500 83 0.000295405
500 84 0.000303951
500 85 0.000314262
500 86 0.000324441
500 87 0.000335862
500 88 0.000346674
500 89 0.000356804
500 90 0.000369016
500 91 0.000380769
500 92 0.000393213
500 93 0.000407544
500 94 0.000420702
500 95 0.00043316
500 96 0.000448169
500 97 0.000463474
500 98 0.000477997
500 99 0.000495515
500 100 0.000512697
500 101 0.000530845
500 102 0.000547522
500 103 0.000565503
500 104 0.000584149
500 105 0.000603297
500 106 0.000623717
500 107 0.000644567
500 108 0.000665806
500 109 0.000844932
500 110 0.000996195
500 111 0.00100453
500 112 0.000996889
500 113 0.000987113
500 114 0.000953534
500 115 0.000922722
500 116 0.000871568
500 117 0.000754712
500 118 0.000603061
500 119 0.000422828
1000 0 4.07585e-05
1000 1 1.53347e-05
1000 2 1.76636e-05
1000 3 2.08666e-05
1000 4 2.47227e-05
1000 5 2.89568e-05
1000 6 3.4914e-05
1000 7 4.23461e-05
1000 8 5.12318e-05
1000 9 6.06313e-05
1000 10 6.93727e-05
1000 11 7.69923e-05
1000 12 8.39457e-05
1000 13 9.0981e-05
1000 14 9.77576e-05
1000 15 0.000103812
1000 16 0.000109577
1000 17 0.00011539
1000 18 0.000120661
1000 19 0.000126114
1000 20 0.000131423
1000 21 0.000137194
1000 22 0.000142638
1000 23 0.000147952
1000 24 0.000153196
1000 25 0.000158506
1000 26 0.000163613
1000 27 0.000168731
1000 28 0.000174474
1000 29 0.000179718
1000 30 0.000184588
1000 31 0.00018946
1000 32 0.000194572
1000 33 0.000199576
1000 34 0.000204687
1000 35 0.000210445
1000 36 0.000215443
1000 37 0.000220908
1000 38 0.000226296
1000 39 0.000230901
1000 40 0.000236316
1000 41 0.000241984
1000 42 0.000247557
1000 43 0.000253041
1000 44 0.000258617
1000 45 0.000264406
1000 46 0.000270377
1000 47 0.000275913
1000 48 0.00028209
1000 49 0.000288335
1000 50 0.000294325
1000 51 0.000300556
1000 52 0.00030643
1000 53 0.000312577
1000 54 0.000318115
1000 55 0.000324864
1000 56 0.00033157
1000 57 0.000337723
1000 58 0.000344241
1000 59 0.000351069
1000 60 0.000357156
1000 61 0.000363745
1000 62 0.000370576
1000 63 0.000377117
1000 64 0.000384586
1000 65 0.000391407
1000 66 0.000398725
1000 67 0.000405627
1000 68 0.000412455
1000 69 0.000419991
1000 70 0.00042749
1000 71 0.000435048
1000 72 0.000442834
1000 73 0.000450099
1000 74 0.000457559
1000 75 0.000465283
1000 76 0.00047361
1000 77 0.000481685
1000 78 0.000490132
1000 79 0.000497157
1000 80 0.000505109
1000 81 0.000512621
1000 82 0.000520427
1000 83 0.000528184
1000 84 0.000535766
1000 85 0.000543806
1000 86 0.00055149
1000 87 0.000559645
1000 88 0.000568177
1000 89 0.000577009
1000 90 0.000585285
1000 91 0.000594263
1000 92 0.000603616
1000 93 0.000613289
1000 94 0.000622564
1000 95 0.00063151
1000 96 0.000640475
1000 97 0.000649665
1000 98 0.000659808
1000 99 0.000670181
1000 100 0.000680133
1000 101 0.000689999
1000 102 0.000699492
1000 103 0.000709747
1000 104 0.000719602
1000 105 0.000730567
1000 106 0.000740921
1000 107 0.00075226
1000 108 0.000763333
1000 109 0.000953222
1000 110 0.00111062
1000 111 0.00110481
1000 112 0.00106964
1000 113 0.00106416
1000 114 0.00101957
1000 115 0.000938191
1000 116 0.000901711
1000 117 0.000839526
1000 118 0.000663513
1000 119 0.000486539
1500 0 8.7622e-05
1500 1 6.85459e-05
1500 2 6.95279e-05
1500 3 7.7183e-05
1500 4 8.57086e-05
1500 5 9.64166e-05
1500 6 0.000108679
1500 7 0.000122573
1500 8 0.000137608
1500 9 0.000154011
1500 10 0.000170264
1500 11 0.000184448
1500 12 0.000198294
1500 13 0.000211123
1500 14 0.000223289
1500 15 0.000236575
1500 16 0.000249424
1500 17 0.000261628
1500 18 0.000270973
1500 19 0.000278408
1500 20 0.000288966
1500 21 0.000298996
1500 22 0.000309824
1500 23 0.000320873
1500 24 0.000330896
1500 25 0.000340493
1500 26 0.000349966
1500 27 0.000358461
1500 28 0.000368383
1500 29 0.000378757
1500 30 0.000388927
1500 31 0.000399073
1500 32 0.000407876
1500 33 0.000412563
1500 34 0.000421668
1500 35 0.000429546
1500 36 0.000438877
1500 37 0.000448941
1500 38 0.00045871
1500 39 0.000466342
1500 40 0.000472816
1500 41 0.000481117
1500 42 0.000490074
1500 43 0.000500965
1500 44 0.000511197
1500 45 0.000521668
1500 46 0.000531701
1500 47 0.00054031
1500 48 0.000551039
1500 49 0.000563355
1500 50 0.000574111
1500 51 0.000585221
1500 52 0.000597544
1500 53 0.000607294
1500 54 0.000619232
1500 55 0.000631125
1500 56 0.00064413
1500 57 0.000655713
1500 58 0.000667676
1500 59 0.000679825
1500 60 0.000691914
1500 61 0.000702923
1500 62 0.000715245
1500 63 0.000727311
1500 64 0.00073943
1500 65 0.000752544
1500 66 0.00076594
1500 67 0.000777797
1500 68 0.000790749
1500 69 0.000804158
1500 70 0.000817935
1500 71 0.000830955
1500 72 0.000844564
1500 73 0.000857202
1500 74 0.000870351
1500 75 0.000884282
1500 76 0.000898118
1500 77 0.000911309
1500 78 0.000924896
1500 79 0.000938091
1500 80 0.000951039
1500 81 0.00096469
1500 82 0.00097877
1500 83 0.000991843
1500 84 0.00100481
1500 85 0.00101913
1500 86 0.00103185
1500 87 0.00104646
1500 88 0.00105943
1500 89 0.00107288
1500 90 0.00108698
1500 91 0.00110195
1500 92 0.00111564
1500 93 0.00112957
1500 94 0.00114296
1500 95 0.00115703
1500 96 0.00117011
1500 97 0.00118356
1500 98 0.00119821
1500 99 0.00121271
1500 100 0.00122783
1500 101 0.00124344
1500 102 0.00125779
1500 103 0.00127335
1500 104 0.00128911
1500 105 0.00130592
1500 106 0.0013228
1500 107 0.00133815
1500 108 0.00135595
1500 109 0.00155303
1500 110 0.00172062
1500 111 0.00171605
1500 112 0.00164953
1500 113 0.00161506
1500 114 0.00153525
1500 115 0.00142155
1500 116 0.00125016
1500 117 0.00114085
1500 118 0.000964708
1500 119 0.000729017
2000 0 0.000109972
2000 1 0.000113722
2000 2 0.000122528
2000 3 0.000133908
2000 4 0.000145756
2000 5 0.000161204
2000 6 0.000179591
2000 7 0.000203754
2000 8 0.000231252
2000 9 0.000260098
2000 10 0.000286526
2000 11 0.000309597
2000 12 0.000332772
2000 13 0.000355609
2000 14 0.000355063
2000 15 0.000374467
2000 16 0.000393025
2000 17 0.000410945
2000 18 0.000429625
2000 19 0.000448676
2000 20 0.000467488
2000 21 0.000486599
2000 22 0.000503965
2000 23 0.000523381
2000 24 0.00054326
2000 25 0.000563127
2000 26 0.000581854
2000 27 0.000600957
2000 28 0.000619941
2000 29 0.000639223
2000 30 0.000658385
2000 31 0.000678659
2000 32 0.000697121
2000 33 0.000717397
2000 34 0.000735913
2000 35 0.000755626
2000 36 0.000774211
2000 37 0.00079641
2000 38 0.000816996
2000 39 0.000836693
2000 40 0.00085785
2000 41 0.000879136
2000 42 0.000901252
2000 43 0.000921791
2000 44 0.000943838
2000 45 0.000964736
2000 46 0.000987944
2000 47 0.00101028
2000 48 0.00103464
2000 49 0.00105678
2000 50 0.00107879
2000 51 0.00110172
2000 52 0.00112586
2000 53 0.00115022
2000 54 0.00117501
2000 55 0.00119841
2000 56 0.00122172
2000 57 0.0012477
2000 58 0.00127383
2000 59 0.00130082
2000 60 0.00132709
2000 61 0.00135211
2000 62 0.00137685
2000 63 0.00140249
2000 64 0.00142756
2000 65 0.00145659
2000 66 0.00148538
2000 67 0.00151211
2000 68 0.00154078
2000 69 0.00156882
2000 70 0.00159823
2000 71 0.00162583
2000 72 0.00165427
2000 73 0.00168147
2000 74 0.00170797
2000 75 0.00173777
2000 76 0.00176225
2000 77 0.00179138
2000 78 0.00181823
2000 79 0.00184264
2000 80 0.00186771
2000 81 0.00189347
2000 82 0.00192061
2000 83 0.00194481
2000 84 0.00197
2000 85 0.00199784
2000 86 0.00202398
2000 87 0.00205039
2000 88 0.00207788
2000 89 0.00210423
2000 90 0.00213382
2000 91 0.00216164
2000 92 0.00218912
2000 93 0.00221782
2000 94 0.00224681
2000 95 0.00227305
2000 96 0.00230017
2000 97 0.00233089
2000 98 0.00235602
2000 99 0.00238288
2000 100 0.00241163
2000 101 0.00243966
2000 102 0.00246663
2000 103 0.00249531
2000 104 0.00252299
2000 105 0.00255166
2000 106 0.00258182
2000 107 0.00261155
2000 108 0.00264696
2000 109 0.00278682
2000 110 0.00291142
2000 111 0.00277133
2000 112 0.00269697
2000 113 0.0025804
2000 114 0.00248283
2000 115 0.00228948
2000 116 0.00209893
2000 117 0.0018359
2000 118 0.0015057
2000 119 0.00111697
2500 0 0.000333816
2500 1 0.000313575
2500 2 0.000314229
2500 3 0.000330446
2500 4 0.000355234
2500 5 0.000387682
2500 6 0.000389152
2500 7 0.000429443
2500 8 0.000473777
2500 9 0.000517648
2500 10 0.000561526
2500 11 0.000605241
2500 12 0.000647287
2500 13 0.000680718
2500 14 0.000718555
2500 15 0.000754377
2500 16 0.000793115
2500 17 0.000824748
2500 18 0.000857471
2500 19 0.000887747
2500 20 0.0009199
2500 21 0.000947167
2500 22 0.000973559
2500 23 0.00100156
2500 24 0.00102878
2500 25 0.00105486
2500 26 0.00108011
2500 27 0.0011034
2500 28 0.00113259
2500 29 0.00116058
2500 30 0.00118184
2500 31 0.00120967
2500 32 0.00123313
2500 33 0.00124188
2500 34 0.00126505
2500 35 0.00128004
2500 36 0.00129968
2500 37 0.00132502
2500 38 0.00133812
2500 39 0.00135681
2500 40 0.00137797
2500 41 0.00140152
2500 42 0.00142549
2500 43 0.00145151
2500 44 0.0014766
2500 45 0.00150862
2500 46 0.00153683
2500 47 0.0015659
2500 48 0.00159895
2500 49 0.00163092
2500 50 0.00166361
2500 51 0.00169517
2500 52 0.00173155
2500 53 0.00176507
2500 54 0.00179697
2500 55 0.00182938
2500 56 0.00186149
2500 57 0.0018946
2500 58 0.00193322
2500 59 0.00197249
2500 60 0.00200962
2500 61 0.00204524
2500 62 0.00208088
2500 63 0.00212029
2500 64 0.00215751
2500 65 0.00219593
2500 66 0.00223513
2500 67 0.0022729
2500 68 0.00231143
2500 69 0.00234736
2500 70 0.00238396
2500 71 0.00242084
2500 72 0.00245735
2500 73 0.00249825
2500 74 0.00253583
2500 75 0.00257548
2500 76 0.00261302
2500 77 0.00265363
2500 78 0.00268778
2500 79 0.00272591
2500 80 0.00276823
2500 81 0.00280556
2500 82 0.00284874
2500 83 0.00289046
2500 84 0.00292928
2500 85 0.00296955
2500 86 0.00301211
2500 87 0.00305335
2500 88 0.00309395
2500 89 0.00313797
2500 90 0.00318195
2500 91 0.00322334
2500 92 0.0032669
2500 93 0.00330942
2500 94 0.00335062
2500 95 0.00339581
2500 96 0.00343773
2500 97 0.00348165
2500 98 0.0035266
2500 99 0.003569
2500 100 0.00361538
2500 101 0.00365872
2500 102 0.00370069
2500 103 0.00374864
2500 104 0.00379082
2500 105 0.00383938
2500 106 0.0038868
2500 107 0.00393261
2500 108 0.00398478
2500 109 0.00409185
2500 110 0.00417197
2500 111 0.00407529
2500 112 0.00380609
2500 113 0.00368966
2500 114 0.00343408
2500 115 0.00315921
2500 116 0.00290954
2500 117 0.0025906
2500 118 0.00221212
2500 119 0.00161953
3000 0 0.000397987
3000 1 0.000401509
3000 2 0.000378505
3000 3 0.000409373
3000 4 0.00044673
3000 5 0.000490161
3000 6 0.000538127
3000 7 0.000588837
3000 8 0.000646913
3000 9 0.00070859
3000 10 0.000766855
3000 11 0.000824948
3000 12 0.000874912
3000 13 0.000925294
3000 14 0.000973667
3000 15 0.00101816
3000 16 0.00106509
3000 17 0.00111127
3000 18 0.00115108
3000 19 0.0011938
3000 20 0.00123516
3000 21 0.00128098
3000 22 0.00132348
3000 23 0.00136272
3000 24 0.00140673
3000 25 0.00144682
3000 26 0.001489
3000 27 0.00153429
3000 28 0.00157379
3000 29 0.001617
3000 30 0.00166723
3000 31 0.00171185
3000 32 0.00175566
3000 33 0.00180354
3000 34 0.00184951
3000 35 0.00190017
3000 36 0.0019469
3000 37 0.00199891
3000 38 0.00204792
3000 39 0.00209492
3000 40 0.00214784
3000 41 0.00219822
3000 42 0.00225029
3000 43 0.00230128
3000 44 0.00235189
3000 45 0.00239452
3000 46 0.002441
3000 47 0.00248848
3000 48 0.00253441
3000 49 0.00258219
3000 50 0.00263107
3000 51 0.00267646
3000 52 0.00272721
3000 53 0.00277827
3000 54 0.00282417
3000 55 0.00287312
3000 56 0.00291944
3000 57 0.0029707
3000 58 0.00301845
3000 59 0.00306263
3000 60 0.00310752
3000 61 0.00315049
3000 62 0.00319793
3000 63 0.00324474
3000 64 0.00329134
3000 65 0.00334165
3000 66 0.00338719
3000 67 0.00343751
3000 68 0.00348866
3000 69 0.00354179
3000 70 0.00359561
3000 71 0.00365088
3000 72 0.00370874
3000 73 0.00376823
3000 74 0.00382592
3000 75 0.00388353
3000 76 0.00394513
3000 77 0.00400791
3000 78 0.00407749
3000 79 0.00414578
3000 80 0.00420955
3000 81 0.00426952
3000 82 0.00433743
3000 83 0.00440688
3000 84 0.00447872
3000 85 0.00454791
3000 86 0.00461315
3000 87 0.00467916
3000 88 0.00475011
3000 89 0.00482097
3000 90 0.00488591
3000 91 0.00495267
3000 92 0.00501143
3000 93 0.00507008
3000 94 0.005131
3000 95 0.00519655
3000 96 0.00525602
3000 97 0.00531373
3000 98 0.0053687
3000 99 0.00542409
3000 100 0.0054799
3000 101 0.00552951
3000 102 0.00558057
3000 103 0.00562637
3000 104 0.00567592
3000 105 0.00572275
3000 106 0.00577493
3000 107 0.00582214
3000 108 0.00586681
3000 109 0.00599401
3000 110 0.00611016
3000 111 0.00567534
3000 112 0.00545883
3000 113 0.00514937
3000 114 0.00489105
3000 115 0.00448461
3000 116 0.00406763
3000 117 0.00356851
3000 118 0.00289664
3000 119 0.00203753
3500 0 0.000870109
3500 1 0.000740069
3500 2 0.00060514
3500 3 0.000511607
3500 4 0.000547454
3500 5 0.000577027
3500 6 0.000636251
3500 7 0.000701375
3500 8 0.000770403
3500 9 0.000849268
3500 10 0.000923992
3500 11 0.000993069
3500 12 0.00105302
3500 13 0.00110981
3500 14 0.00116608
3500 15 0.00121886
3500 16 0.0012715
3500 17 0.00132171
3500 18 0.0013751
3500 19 0.00142522
3500 20 0.00143496
3500 21 0.00148292
3500 22 0.00153691
3500 23 0.00158628
3500 24 0.00163523
3500 25 0.00168238
3500 26 0.00173303
3500 27 0.00178261
3500 28 0.00182859
3500 29 0.00187268
3500 30 0.00192206
3500 31 0.00197183
3500 32 0.0020196
3500 33 0.00206917
3500 34 0.00211774
3500 35 0.00216506
3500 36 0.0022116
3500 37 0.00226031
3500 38 0.00231065
3500 39 0.00236173
3500 40 0.00241131
3500 41 0.0024624
3500 42 0.00251108
3500 43 0.00255829
3500 44 0.00260797
3500 45 0.00265719
3500 46 0.00270098
3500 47 0.00275154
3500 48 0.00280325
3500 49 0.00285542
3500 50 0.00290459
3500 51 0.00295866
3500 52 0.00301086
3500 53 0.00306229
3500 54 0.00311314
3500 55 0.0031653
3500 56 0.00322293
3500 57 0.00328033
3500 58 0.00333495
3500 59 0.00339481
3500 60 0.00344576
3500 61 0.00349623
3500 62 0.00355013
3500 63 0.00360449
3500 64 0.00365721
3500 65 0.00371112
3500 66 0.0037675
3500 67 0.00382173
3500 68 0.00387212
3500 69 0.00393112
3500 70 0.00398971
3500 71 0.00404919
3500 72 0.00410915
3500 73 0.00416721
3500 74 0.0042261
3500 75 0.0042858
3500 76 0.00434453
3500 77 0.00440219
3500 78 0.00446213
3500 79 0.00452324
3500 80 0.00457936
3500 81 0.00464204
3500 82 0.00470278
3500 83 0.00476547
3500 84 0.00483083
3500 85 0.00489688
3500 86 0.004957
3500 87 0.00502152
3500 88 0.0050883
3500 89 0.00514982
3500 90 0.00521348
3500 91 0.00527523
3500 92 0.00534597
3500 93 0.00540158
3500 94 0.00546416
3500 95 0.0055253
3500 96 0.00558673
3500 97 0.00565022
3500 98 0.00571139
3500 99 0.00577305
3500 100 0.0058339
3500 101 0.00589548
3500 102 0.00596196
3500 103 0.00602796
3500 104 0.00609636
3500 105 0.00615902
3500 106 0.00622038
3500 107 0.00628395
3500 108 0.00635106
3500 109 0.00647591
3500 110 0.00659183
3500 111 0.00635073
3500 112 0.00614153
3500 113 0.00579728
3500 114 0.00544744
3500 115 0.00509678
3500 116 0.0045496
3500 117 0.00397447
3500 118 0.00334159
3500 119 0.00231544
4000 0 0.000969616
4000 1 0.00101022
4000 2 0.000871403
4000 3 0.000768009
4000 4 0.000827954
4000 5 0.000898472
4000 6 0.000977556
4000 7 0.00105529
4000 8 0.00115891
4000 9 0.0012542
4000 10 0.00135134
4000 11 0.00141941
4000 12 0.00149369
4000 13 0.00145686
4000 14 0.00151627
4000 15 0.00157756
4000 16 0.00165543
4000 17 0.00171487
4000 18 0.00178176
4000 19 0.00183596
4000 20 0.00188651
4000 21 0.00193699
4000 22 0.00199935
4000 23 0.00205529
4000 24 0.00210811
4000 25 0.00215552
4000 26 0.00220857
4000 27 0.00226247
4000 28 0.00231371
4000 29 0.00236653
4000 30 0.00242261
4000 31 0.00247655
4000 32 0.00253013
4000 33 0.00258151
4000 34 0.00262571
4000 35 0.00267496
4000 36 0.00271344
4000 37 0.00275498
4000 38 0.00280402
4000 39 0.00282151
4000 40 0.00286864
4000 41 0.00287317
4000 42 0.00291375
4000 43 0.00296189
4000 44 0.00300565
4000 45 0.00306302
4000 46 0.00311759
4000 47 0.00316562
4000 48 0.00321498
4000 49 0.00324337
4000 50 0.00329734
4000 51 0.00335311
4000 52 0.00340429
4000 53 0.00345643
4000 54 0.00350976
4000 55 0.00356366
4000 56 0.00361613
4000 57 0.00367155
4000 58 0.00373149
4000 59 0.00379231
4000 60 0.00385216
4000 61 0.00390974
4000 62 0.00396634
4000 63 0.00402551
4000 64 0.00407816
4000 65 0.00414185
4000 66 0.00420511
4000 67 0.00426797
4000 68 0.0043329
4000 69 0.00439558
4000 70 0.00445499
4000 71 0.00451637
4000 72 0.00457871
4000 73 0.00463854
4000 74 0.00470232
4000 75 0.00476282
4000 76 0.00482344
4000 77 0.00488868
4000 78 0.00494684
4000 79 0.00501157
4000 80 0.0050739
4000 81 0.00513717
4000 82 0.005199
4000 83 0.00527332
4000 84 0.00533557
4000 85 0.00540047
4000 86 0.00546523
4000 87 0.00552435
4000 88 0.00559294
4000 89 0.0056544
4000 90 0.00573041
4000 91 0.00579699
4000 92 0.00586146
4000 93 0.00592901
4000 94 0.00599542
4000 95 0.00606628
4000 96 0.00614061
4000 97 0.00621449
4000 98 0.00628574
4000 99 0.00634983
4000 100 0.00642011
4000 101 0.00649603
4000 102 0.00656766
4000 103 0.00663745
4000 104 0.00670519
4000 105 0.00677259
4000 106 0.00684505
4000 107 0.00691995
4000 108 0.00699173
4000 109 0.00713083
4000 110 0.00720799
4000 111 0.00698446
4000 112 0.00669573
4000 113 0.00640217
4000 114 0.00592933
4000 115 0.00537087
4000 116 0.00478508
4000 117 0.00417887
4000 118 0.00337934
4000 119 0.00239336
4500 0 0.00162818
4500 1 0.00138744
4500 2 0.00144655
4500 3 0.00154663
4500 4 0.00165706
4500 5 0.0017836
4500 6 0.001922
4500 7 0.0020906
4500 8 0.00226814
4500 9 0.00246216
4500 10 0.00264779
4500 11 0.00283009
4500 12 0.00301275
4500 13 0.00316734
4500 14 0.00334029
4500 15 0.00349559
4500 16 0.00359293
4500 17 0.00375022
4500 18 0.00387037
4500 19 0.00400083
4500 20 0.00407199
4500 21 0.00409979
4500 22 0.00413965
4500 23 0.00425701
4500 24 0.00435437
4500 25 0.00440157
4500 26 0.00447973
4500 27 0.00442422
4500 28 0.00443852
4500 29 0.00451204
4500 30 0.00455675
4500 31 0.00462674
4500 32 0.00451775
4500 33 0.00458165
4500 34 0.00464111
4500 35 0.00452602
4500 36 0.00456196
4500 37 0.00447237
4500 38 0.00445379
4500 39 0.00426523
4500 40 0.00416713
4500 41 0.0040936
4500 42 0.00389805
4500 43 0.00389249
4500 44 0.00384287
4500 45 0.00389111
4500 46 0.00388049
4500 47 0.00390226
4500 48 0.00395299
4500 49 0.003896
4500 50 0.00394874
4500 51 0.00400007
